title,url,categories,description_short,description_long,difficulty,duration,free_option,number_of_enroll,rating,paid_option,language,subtitle,platform,provider,image_url
Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,"Computer Science, Software Development",,"Prior to starting this course, we recommend that you complete the first two courses in this specialization: Introduction to Scrum Master Training and Scrum Methodology.This is the third course in the Certified Scrum Master specialization: Scaling Agile and the Team-of-Teams.",0,0,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Scrum Master Certification: Scrum Methodologies,https://www.coursera.org/learn/csm-practice-process-management,"Computer Science, Design and Product",,"This course is designed to help Scrum beginners learn the foundational knowledge to become proficient with Agile Scrum. Throughout the course, learners will explore User Stories and how they are prioritized in Agile, Velocity, Backlog Refinement, and Market Actions. Learners will also learn about different Scrum Reports and methods of managing risks.",0,0,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Secure your Cloud Data,https://www.coursera.org/learn/secure-your-cloud-data,"Computer Science, Software Development",,"Azure was designed for security and compliance. in this course, you will learn how to leverage the built-in services to store your app data securely to ensure that only authorized services and clients have access to it. This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. In this course, you will take a practice exam that covers key skills measured in the exam. This is the fifth course in a program of 8 courses to help prepare you to take the exam.

This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. By the end of this program you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",1,0,1,0,0.0,Refer to link for price,English,English,Coursera,Microsoft,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Securing Cloud Applications with Prisma Cloud by Palo Alto Networks,https://www.coursera.org/learn/secure-prisma-cloud,"Computer Science, Computer Security and Networks",,"Prismaâ¢ Cloud by Palo Alto Networks is a cloud native security platform that enables cloud security posture management (CSPM) and cloud workload protection platform (CWPP) for comprehensive visibility and threat detection across your organizationâs hybrid, multi-cloud infrastructure. Prisma Cloud is driven by APIs and deployed agents called Defenders. Because Prisma Cloud supports any Kubernetes platform, organizations gain a consistent security posture across on-premises, cloud and multi-cloud environments. In this Google Cloud Labs Series, you will learn how Prisma Cloud provides organizations with unmatched visibility and defense-in-depth for workloads and applications running on Google Cloud Platform.Prerequisite: A Prisma Cloud SaaS portal. 
One of the hands-on labs in the course  is designed for those who have a Prisma Cloud account. If you do not yet have an account,  please contact Palo Alto Networks prior to starting the lab to register for a free trial at https://marketplace.paloaltonetworks.com/s/trial.

Note: you will have timed access to the online environment. You will need to complete the lab within the allotted time.",1,0,1,0,0.0,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Securing and Integrating Components of your Application,https://www.coursera.org/learn/securing-integrating-components-app,"Computer Science, Software Development",,"In this course, application developers learn how to design and develop cloud-native applications that seamlessly integrate managed services from Google Cloud. Through a combination of presentations, demos, and hands-on labs, participants learn how to apply best practices for application development and use the appropriate Google Cloud storage services for object storage, relational data, caching, and analytics. Learners can choose to complete labs in their favorite language: Node.js, Java, or Python.",1,1,1,18094,4.6,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Security Best Practices in Google Cloud,https://www.coursera.org/learn/security-best-practices-in-google-cloud,"Information Technology, Cloud Computing",,"This self-paced training course gives participants broad study of security controls and techniques on Google Cloud. Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy the components of a secure Google Cloud solution, including Cloud Storage access control technologies, Security Keys, Customer-Supplied Encryption Keys, API access controls, scoping, shielded VMs, encryption, and signed URLs. It also covers securing Kubernetes environments.",1,1,1,9545,4.6,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Security Governance & Compliance,https://www.coursera.org/learn/security-governance-compliance,"Information Technology, Security",,"Students are introduced to the field of cyber security with a focus on the domain of security & risk management. Topics include the fundamental concepts and goals of cybersecurity (the CIA triad), security governance design, the NIST cybersecurity framework, relevant laws and regulations, and the roles of policies, strategies, and procedures in cybersecurity governance.",0,0,1,2692,4.6,Refer to link for price,English,English,Coursera,"University of California, Irvine",https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Security Operations and Administration,https://www.coursera.org/learn/security-operations-administration-sscp,"Information Technology, Security",,"Security operations and administration is the task of identifying an organization's information assets and the documentation needed for policy implementation, standards, procedures, and guidelines to ensure confidentiality, integrity, and availability. You will understand the process necessary for working with management and information owners, custodians, and users so that proper data classifications are defined. This will ensure the proper handling of all hard copy and electronic information.The Security operations and Administration course addresses basic security concepts and the application of those concepts in the day to day operation and administration of enterprise computer systems and the information that they host.Ethical considerations in general, and the (ISC)2 Code of Ethics in particular, provide the backdrop for any discussion of information security and SSCP candidates will be tested on both. Information security professionals often find themselves in positions of trust and must be beyond reproach in every way.Several core principles of information security stand above all others and this domain covers these principles in some depth. It can be said that the CIA triad of confidentiality, integrity and availability forms the basis for almost everything that we do in information security and the SSCP candidate must not only fully understand these principles but be able to apply them in all situations. additional security concepts covered in this domain include privacy, least privilege, non-repudiation and the separation of duties.
  
 Course Objectives

1. Define Code of Ethics
2. Describe the security concepts
3. Document and operate security controls
4. Describe the asset management process
5. Implement compliance controls
6. Assess compliance controls
7. Describe the change management process
8. Contribute to the security awareness training program
9. Contribute to physical security operations",0,1,1,2760,4.8,,English,English,Coursera,(ISC)Â²,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Seismic tomography: look inside the Earth,https://www.coursera.org/learn/seismic-tomography,"Physical Science and Engineering, Environmental Science and Sustainability",,"Welcome to the course âSeismic tomography: Look inside the Earthâ.We will speak about the use of seismic tomography and its mathematical base, weâll learn about earthquakes and find out how they start, also weâll conduct some experiments and go on an expedition to Kamchatka.
By the end of the course youâll know the basics of seismology and how to use the technical instruments and programs in practice. So it doesn't matter what level youâre on. Complex things are explained with simple and accessible language. Geophysists, mathematicians, geologists, geochemists, petrologists, engineers and everyone interested will find a lot of new information and get the access to the author's research methods and scientific algorithms that are used by seismologists all over the world.
The adventure begins!",0,1,1,1602,4.7,Refer to link for price,English,English,Coursera,Novosibirsk State University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Self-Driving Cars Teach-Out,https://www.coursera.org/learn/self-driving-cars-teach-out,"Physical Science and Engineering, Research Methods",,"The drive toward self-driving cars continues to accelerate at an unprecedented pace and the promise of more accessible, lower-cost, and safer mobility options has electrified a broad discussion about the future of mobility and transportation around the world. Automated and driverless vehicles, sometimes known as autonomous vehicles, are a shining star in our collective digital futures as they will play an integral role in how we move people and goods from point A to point B. Despite this excitement, there are many challenges to overcome and many questions to be asked about this technology and how it will impact communities around the world. This Teach-Out was originally developed in 2019 in partnership with Mcity, the University of Michiganâs public-private partnership devoted to advancing the development of connected and automated vehicles. For this relaunch, Siemens Digital Industries Software contributed to new and updated content related to the evolving technology of connected and automated vehicles, workforce development, and smart cities. In this Teach-Out, you will hear leading experts in technology, law, accessibility and equity, and societal change. 

The Teach-Out will address the following questions:
What is a self-driving car? What is an automated or driverless vehicle? 
What are the major legal questions?
What can we do to prepare? 
How do we build trust in this new technology?
How are we testing this technology and when can we expect to see it on the roads?
How is this going to change our modern society?  
How are people thinking about accessibility and equity?
How do we train the next generation workforce for self-driving cars? 
What is a 'smart city'?",0,0,1,2118,4.9,,English,English,Coursera,University of Michigan,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Sequence Models,https://www.coursera.org/learn/nlp-sequence-models,"Data Science, Machine Learning",,"In the fifth course of the Deep Learning Specialization, you will become familiar with sequence models and their exciting applications such as speech recognition, music synthesis, chatbots, machine translation, natural language processing (NLP), and more. By the end, you will be able to build and train Recurrent Neural Networks (RNNs) and commonly-used variants such as GRUs and LSTMs; apply RNNs to Character-level Language Modeling; gain experience with natural language processing and Word Embeddings; and use HuggingFace tokenizers and transformer models to solve different NLP tasks such as NER and Question Answering.

The Deep Learning Specialization is a foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to take the definitive step in the world of AI by helping you gain the knowledge and skills to level up your career.",1,1,1,304006,4.8,Refer to link for price,English,English,Coursera,DeepLearning.AI,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Sequence Models for Time Series and Natural Language Processing,https://www.coursera.org/learn/sequence-models-tensorflow-gcp,"Data Science, Machine Learning",,"This course is an introduction to sequence models and their applications, including an overview of sequence model architectures and how to handle inputs of variable length.â¢ Predict future values of a time-series
â¢ Classify free form text
â¢ Address time-series and text problems with recurrent neural networks
â¢ Choose between RNNs/LSTMs and simpler models
â¢ Train and reuse word embeddings in text problems

You will get hands-on practice building and optimizing your own text classification and sequence models on a variety of public datasets in the labs weâll work on together.  

Prerequisites: Basic SQL, familiarity with Python and TensorFlow",2,1,1,13963,4.4,,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Serverless Data Processing with Dataflow: Develop Pipelines,https://www.coursera.org/learn/developing-pipelines-on-dataflow,"Data Science, Data Analysis",,"In this second installment of the Dataflow course series, we are going to be diving deeper on developing pipelines using the Beam SDK. We start with a review of Apache Beam concepts. Next, we discuss processing streaming data using windows, watermarks and triggers. We then cover options for sources and sinks in your pipelines, schemas to express your structured data, and how to do stateful transformations using State and Timer APIs. We move onto reviewing best practices that help maximize your pipeline performance. Towards the end of the course, we introduce SQL and Dataframes to represent your business logic in Beam and how to iteratively develop pipelines using Beam notebooks.",2,1,1,0,0.0,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Serverless Data Processing with Dataflow: Foundations,https://www.coursera.org/learn/serverless-data-processing-with-dataflow-foundations,"Data Science, Data Analysis",,"This course is part 1 of a 3-course series on Serverless Data Processing with Dataflow. In this first course, we start with a refresher of what Apache Beam is and its relationship with Dataflow. Next, we talk about the Apache Beam vision and the benefits of the Beam Portability framework. The Beam Portability framework achieves the vision that a developer can use their favorite programming language with their preferred execution backend. We then show you how Dataflow allows you to separate compute and storage while saving money, and how identity, access, and management tools interact with your Dataflow pipelines. Lastly, we look at how to implement the right security model for your use case on Dataflow. Prerequisites:
The Serverless Data Processing with Dataflow course series builds on the concepts covered in the Data Engineering specialization. We recommend the following prerequisite courses:
(i)Building batch data pipelines on Google Cloud : covers core Dataflow principles
(ii)Building Resilient Streaming Analytics Systems on Google Cloud : covers streaming basics concepts like windowing, triggers, and watermarks 

>>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",1,0,1,1835,4.4,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Serverless Data Processing with Dataflow: Operations,https://www.coursera.org/learn/serverless-data-processing-with-dataflow-operations,"Data Science, Data Analysis",,"In the last installment of the Dataflow course series, we will introduce the components of the Dataflow operational model. We will examine tools and techniques for troubleshooting and optimizing pipeline performance. We will then review testing, deployment, and reliability best practices for Dataflow pipelines. We will conclude with a review of Templates, which makes it easy to scale Dataflow pipelines to organizations with hundreds of users. These lessons will help ensure that your data platform is stable and resilient to unanticipated circumstances.",2,0,1,0,0.0,Refer to link for price,English,English,Coursera,Google Cloud,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Share Data Through the Art of Visualization,https://www.coursera.org/learn/visualize-data,"Data Science, Data Analysis",,"This is the sixth course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. Youâll learn how to visualize and present your data findings as you complete the data analysis process. This course will show you how data visualizations, such as visual dashboards, can help bring your data to life. Youâll also explore Tableau, a data visualization platform that will help you create effective visualizations for your presentations. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources.Learners who complete this certificate program will be equipped to apply for introductory-level jobs as data analysts. No previous experience is necessary.

By the end of this course, you will:
 - Examine the importance of data visualization.
 - Learn how to form a compelling narrative through data stories.
 - Gain an understanding of how to use Tableau to create dashboards and dashboard filters.
 - Discover how to use Tableau to create effective visualizations. 
 - Explore the principles and practices involved with effective presentations.
 - Learn how to consider potential limitations associated with the data in your presentations.
 - Understand how to apply best practices to a Q&A with your audience.",0,1,1,47977,4.5,Refer to link for price,English,English,Coursera,Google,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Sharing Cities: Governance and Urban Sustainability,https://www.coursera.org/learn/sharing-cities,"Physical Science and Engineering, Environmental Science and Sustainability",,"How can we govern consumption and the sharing economy in our cities?This course explores cities, consumption and the sharing economy in Europe and around the world. We connect together the key themes of the sharing economy, cities, governance, consumption and urban sustainability. We explore how the sharing economy can contribute to increasing social, environmental and economic sustainability. And we argue that it is imperative that the sharing economy is shaped and designed to advance urban sustainability.

This course was launched in May 2020, and it was updated in September 2021 with new podcasts, films and publications. This course is produced by Lund University in cooperation with partners from Sharing Cities Sweden â a national program for the sharing economy in cities with a focus on governance and sustainability. It features researchers, practitioners and entrepreneurs from a range organisations.",0,1,1,5658,4.7,Refer to link for price,English,English,Coursera,Lund University,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Simple Past Tense,https://www.coursera.org/learn/simple-past-tense,"Language Learning, Learning English",,"In this course, âSimple Past Tense,â you will learn how to form and use the simple past. You will see that there are a lot of irregular verbs in the simple past, but there are some patterns you can use to help you remember. You will learn about spelling changes when you add an â-edâ ending, as well as how to form negatives and questions in the past. You will also learn about object pronouns and some other forms of adjectives to describe and make comparisons.",0,0,1,0,0.0,Refer to link for price,English,English,Coursera,"University of California, Irvine",https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Simulation Models for Decision Making,https://www.coursera.org/learn/simulation-models-for-decision-making,"Data Science, Probability and Statistics",,"This course is primarily aimed at third- and fourth-year undergraduate students or graduate students interested in learning simulation techniques to solve business problems.  The course will introduce you to take everyday and complex business problems that have no one correct answer due to uncertainties that exist in business environments.  Simulation modeling allows us to explore various outcomes and protect personal or business interests against unwanted outcomes.  We can model uncertainties by using the concepts of probability and stepwise thinking.  Stepwise thinking allows us to break down the problem in smaller components, explore dependencies between related events and allows us to focus on aspects of problem that are prone to changes due to future uncertainties.

The course will introduce you to advanced Excel techniques to model and execute simulation models.  Many of the Excel techniques learned in the course will be useful beyond simulation modeling.  We will learn both Monte Carlo simulation techniques where overall outcome is of primary interest and discrete event simulation where intermediate dependencies between related events might be of interest.  The course will introduce you to several practical issues in simulation modeling that are normally not covered in textbooks.  The course uses a few running examples throughout the course to demonstrate concepts and provide concrete modeling examples.  

After taking the course a student will be able to develop fairly advanced simulation models to explore fairly broad range of business environments and outcomes.",0,1,1,0,0.0,Refer to link for price,English,English,Coursera,University of Minnesota,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Smart Materials: Microscale and Macroscale Approaches,https://www.coursera.org/learn/smart-materials-microscale-and-macroscale-approaches,"Physical Science and Engineering, Research Methods",,"Smart materials represent a cutting-edge global trend both in fundamental science and emerging technologies. Smart materials science is a truly interdisciplinary area at the intersection of physics, chemistry, chemical engineering, mathematical simulations, nanotechnology, biotechnology, and etc. An online course in smart materials will be of obvious interest for everyone who is interested in modern materials science and emerging trends in engineering, biotechnology, and medicine.A broad variety of materials are actually considered as smart ones: from shape memory alloys to polymer nanosystems. We expect that the Coursera audience will benefit from a compact and simple online course that integrates specific modern aspects and trends of fabrication, modification, characterization, and applications of smart materials.

With this course, we would like to introduce specific aspects of an exciting interdisciplinary area âSmart Materialsâ in a way it can be easily understood by a broad audience. We will focus on how remarkable properties of smart materials correlate with simple structural features at nanoscale and microscale, discuss various methods to characterize materials with smart properties. We will highlight inspiring trends in applications of smart materials. For a microscale approach, we offer the Lab on a Chip technology and tell a story on to use microfluidic chips for fabricating smart systems. For a macroscale approach, we introduce modern analytical methods that are used to characterize smart materials
We expect that this course will be interesting for a broad audience that is keen to learn more about how smart materials contribute to well-established and emerging technologies.",0,1,1,1540,4.8,Refer to link for price,English,English,Coursera,"Peter the Great St. Petersburg Polytechnic University, Kazan National Research Technological University",https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Solve Business Problems with AI and Machine Learning,https://www.coursera.org/learn/solve-problems-ai-machine-learning,"Data Science, Machine Learning",,"Artificial intelligence (AI) and machine learning (ML) have become an essential part of the toolset for many organizations. When used effectively, these tools provide actionable insights that drive critical decisions and enable organizations to create exciting, new, and innovative products and services.This is the first of four courses in the Certified Artificial Intelligence Practitioner (CAIP) professional certification. This course is meant as an entry point into the world of AI/ML. You'll learn about the business problems that AI/ML can solve, as well as the specific AI/ML technologies that can solve them. In addition, you'll get an overview of the general workflow involved in machine learning, as well as the tools and other resources that support it. This course also promotes the importance of ethics in AI/ML, and provides you with techniques for addressing ethical challenges.

Ultimately, this course will get you thinking about the 'why?' of AI/ML, and it will ensure that your more technical work in later courses is done with clear business goals in mind.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,CertNexus,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Spacecraft Dynamics Capstone: Mars Mission,https://www.coursera.org/learn/capstone-mars-mission,"Physical Science and Engineering, Physics and Astronomy",,"The goal of this capstone spacecraft dynamics project is to employ the skills developed in the rigid body Kinematics, Kinetics and Control courses.  An exciting two-spacecraft mission to Mars is considered where a primary mother craft is in communication with a daughter vehicle in another orbit.  The challenges include determining the kinematics of the orbit frame and several desired reference frames, numerically simulating the attitude dynamics of the spacecraft in orbit, and implementing a feedback control that then drives different spacecraft body frames to a range of mission modes including sun pointing for power generation, nadir pointing for science gathering, mother spacecraft pointing for communication and data transfer.  Finally, an integrated mission simulation is developed that implements these attitude modes and explores the resulting autonomous closed-loop performance. Tasks 1 and 2 use three-dimensional kinematics to create the mission related orbit simulation and the associated orbit frames.  The introductory step ensures the satellite is undergoing the correct motion, and that the orbit frame orientation relative to the planet is being properly evaluated.

Tasks 3 through 5 create the required attitude reference frame for the three attitude pointing modes called sun-pointing, nadir-pointing and GMO-pointing.  The reference attitude frame is a critical component to ensure the feedback control drives the satellite to the desired orientation.  The control employed remains the same for all three pointing modes, but the performance is different because different attitude reference frames are employed.  

Tasks 6 through 7 create simulation routines to first evaluate the attitude tracking error between a body-fixed frame and a particular reference frame of the current attitude mode.  Next the inertial attitude dynamics is evaluated through a numerical simulation to be able to numerically analyze the control performance.

Tasks 8-11 simulate the closed-loop attitude performance for the three attitude modes.  Tasks 8 through 10 first simulate a single attitude at a time, while tasks 11 develops a comprehensive attitude mission simulation which considers the attitude modes switching autonomously as a function of the spacecraft location relative to the planet.",2,1,1,3651,4.7,Refer to link for price,English,English,Coursera,University of Colorado Boulder,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Speaking Skills for University Success,https://www.coursera.org/learn/speaking-skills-for-university-success,"Language Learning, Learning English",,"As a student in an English-speaking university, youâll need to speak in many situations, both formal and informal, planned and spontaneous. In this course, youâll get advice for speaking in many different situations. Youâll learn how to prepare for an academic discussion with classmates and how to lead a discussion effectively. Youâll learn about how to work smoothly in group projectsâa popular type of assignment in many university classesâand what to say in small talk with classmates or others. Youâll learn how to give an unplanned, impromptu speech and also how to plan and deliver a formal presentation in class. Speaking in any of these situations can be a bit intimidating, but if you know what to do and practice whenever the opportunity arises, it will become easier, and you can become a more confident and successful speaker.",0,0,1,0,0.0,Refer to link for price,English,English,Coursera,"University of California, Irvine",https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Specialized Models: Time Series and Survival Analysis,https://www.coursera.org/learn/time-series-survival-analysis,"Data Science, Machine Learning",,"This course introduces you to additional topics in Machine Learning that complement essential tasks, including forecasting and analyzing censored data. You will learn how to find analyze data with a time component and censored data that needs outcome inference. You will learn a few techniques for Time Series Analysis and Survival Analysis. The hands-on section of this course focuses on using best practices and verifying assumptions derived from Statistical Learning.By the end of this course you should be able to:
Identify common modeling challenges with time series data
Explain how to decompose Time Series data: trend, seasonality, and residuals
Explain how autoregressive, moving average, and ARIMA models work
Understand how to select and implement various Time Series models
Describe hazard and survival modeling approaches
Identify types of problems suitable for survival analysis

Who should take this course?
This course targets aspiring data scientists interested in acquiring hands-on experience with Time Series Analysis and Survival Analysis.
Â 
What skills should you have?
To make the most out of this course, you should have familiarity with programming on a Python development environment, as well as fundamental understanding of Data Cleaning, Exploratory Data Analysis, Calculus, Linear Algebra, Supervised Machine Learning, Unsupervised Machine Learning, Probability, and Statistics.",1,1,1,4765,4.5,Refer to link for price,English,English,Coursera,IBM,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Spring - Cloud Overview,https://www.coursera.org/learn/spring-cloud-overview,"Computer Science, Software Development",,"This course explains some high level patterns used in Microservice architectures and the motivation to move towards these architectures and away from monolithic development of applications. . It then goes on to implement these patterns using Spring Cloud, Netflix OSS one of the most popular Cloud implementations of Microservices used today. Students will learn about Service Registration, Service Discovery, Client Side Load Balancing, Circuit Breakers, and Gateway or Edge Services in a Spring Boot Setting. It will leverage Spring  Cloud and Netflix OSS, Labs will specifically target the projects Eureka, Ribbon, Hystrix, Feign and Zuul.",1,0,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Spring - Ecosystem and Core,https://www.coursera.org/learn/spring-ecosystem-and-core,"Computer Science, Software Development",,"In this course students will learn the why the Spring Framework is one of the dominant Java development Frameworks. the course covers a variety of techniques for Java  Object Dependency Injection using various forms of configuration data i.e. XML, Annotations and Java Configuration Classes with Factory Methods. Configurations will be enhanced with Expression Languages  and Conditional Beans that are  available  based off certain conditions like development environment i.e. test and production. Students will build an extensive application iteratively in a succession of hands on labs.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Spring Data Repositories,https://www.coursera.org/learn/spring-repositories,"Computer Science, Software Development",,"This course is aimed at students wishing to learn how Java interacts with databases in a modern framework. The course uses the very popular Spring Boot Framework, with Micro services, as a setting for our database interactions using Java Persistence Framework (JPA) and Spring Data Repositories to abstract away JPA. Students will then learn how to expose Repositories as Rest Web services in their own right using Hypermedia as the Engine of Application State or HATEAOS concepts. Spring Aspect Oriented Programming (AOP) will be covered to illustrate how cross cutting concerns like logging can be applied in a centralized non evasive manner to domain classes. finally the course covers the use of Spring Transaction Managers and Springs declarative configuration Transaction model.",1,0,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
"Spring MVC, Spring Boot  and Rest Controllers",https://www.coursera.org/learn/spring-mvc-rest-controller,"Computer Science, Software Development",,"This is a course aimed at students wishing to develop Java based Web Applications and Restful Micro Services using the very popular Spring MVC and  Spring Boot frameworks with minimal configuration. The student will develop services through various Url templates, consume and respond with json or XML payloads and create custom HTTP headers. Requestors of these services will include Java and Angular JS clients to illustrate the reuse capabilities of services in a distributed architecture. Traditional web applications will also be covered that render web pages in a typical Model View Controller (MVC) architecture. This is a very hands on course with a series of labs to illustrate the key concepts.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,LearnQuest,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Stages of Incident Response,https://www.coursera.org/learn/stages-of-incident-response,"Computer Science, Computer Security and Networks",,"The Cyber Incident Response course will give students an understanding of how incidents are responded to at a high level, as well as allow them to build important technical skills through the hands-on labs and projects.This course starts with a high-level discussion of what happens at each phase of responding to an incident, followed by a technical deep dive into some of the more exciting parts of memory, network, and host analysis and forensics. This course is for anyone wishing to apply learned forensics and offensive knowledge such as ethical hacking to the incident response process.",0,0,1,0,0.0,Refer to link for price,English,English,Coursera,Infosec,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
"Start the UX Design Process: Empathize, Define, and Ideate",https://www.coursera.org/learn/start-ux-design-process,"Computer Science, Design and Product",,"Start the UX design process: Empathize, Define, Ideate is the second course in a certificate program that will equip you with the skills needed to apply to entry-level jobs in user experience (UX) design. In this course, youâll complete the first phases of the design process for a project that youâll be able to include in your portfolio. You will learn how to empathize with users and understand their pain points, define user needs using problem statements, and come up with lots of ideas for solutions to those user problems. Current UX designers and researchers at Google will serve as your instructors, and you will complete hands-on activities that simulate real-world UX design scenarios.

Learners who complete the seven courses in this certificate program should be equipped to apply for entry-level jobs as UX designers. No previous experience is necessary.

By the end of this course, you will be able to:
   - Describe common UX research methods. 
   - Empathize with users to understand their needs and pain points.
   - Create empathy maps, personas, user stories, and user journey maps to understand user needs.
   - Develop problem statements to define user needs. 
   - Generate ideas for possible solutions to user problems. 
   - Conduct competitive audits.
   - Identify and account for biases in UX research.
   - Start designing a mobile app, a new project to include in your professional UX portfolio.",0,1,1,69107,4.8,Refer to link for price,English,English,Coursera,Google,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
Statistical Inference and Hypothesis Testing in Data Science Applications,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,"Data Science, Probability and Statistics",,"This course will focus on theory and implementation of hypothesis testing, especially as it relates to applications in data science. Students will learn to use hypothesis tests to make informed decisions from data. Special attention will be given to the general logic of hypothesis testing, error and error rates, power, simulation, and the correct computation and interpretation of p-values. Attention will also be given to the misuse of testing concepts, especially p-values, and the ethical implications of such misuse.This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder.",1,1,1,0,0.0,Refer to link for price,English,English,Coursera,University of Colorado Boulder,https://about.coursera.org/static/blueCoursera-646f855eae3d677239ea9db93d6c9e17.svg
