Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Linux System Engineer: Bash Shell Scripting for Automation,https://www.linkedin.com/learning/linux-system-engineer-bash-shell-scripting-for-automation?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PT0xxCwwk0&mcid=6851962469594763264&irgwc=1,Network Administration,Learn how to use bash scripting to automate common tasks on Linux.,Learn how to use bash scripting to automate common tasks on Linux.,1,0,0,2658,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dde56b182f6b.jpeg
Unity: AR Visualization 02 Basic Interactivity,https://www.linkedin.com/learning/unity-ar-visualization-02-basic-interactivity?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PTYxxCwwk0&mcid=6851962469594763264&irgwc=1,Unity,Add practical functionality and interactivity to your augmented reality (AR) applications with Unity. Learn how to create menus and implement object manipulation and data storage.,Add practical functionality and interactivity to your augmented reality (AR) applications with Unity. Learn how to create menus and implement object manipulation and data storage.,1,0,0,198,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e00635c25426.jpeg
Data Visualization for Marketers,https://www.linkedin.com/learning/data-visualization-for-marketers?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PQoxxCwwk0&mcid=6851962469594763264&irgwc=1,Data Visualization,"Showcase your marketing data in engaging ways. Get tips for reducing mental tasks for your audience, highlighting the data that matters most, establishing context, and more.","Showcase your marketing data in engaging ways. Get tips for reducing mental tasks for your audience, highlighting the data that matters most, establishing context, and more.",0,0,0,1866,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/304b9f90b2a0.jpeg
Neural Networks and Convolutional Neural Networks Essential Training,https://www.linkedin.com/learning/neural-networks-and-convolutional-neural-networks-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PVgxxCwwk0&mcid=6851962469594763264&irgwc=1,Neural Networks,"Take a deep dive into neural networks and convolutional neural networks, two key concepts in the area of machine learning.","Take a deep dive into neural networks and convolutional neural networks, two key concepts in the area of machine learning.",1,0,0,2140,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c0253832e452.jpeg
Cert Prep: Unity Scripting and Publishing,https://www.linkedin.com/learning/cert-prep-unity-certified-associate-game-developer-scripting-with-c-sharp?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PXUxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Game Development,Unity","Learn how to build C# scripts to make intelligent game objects and NPCs, and prepare for the scripting and publishing portion of the Unity Certified Associate exam.","Learn how to build C# scripts to make intelligent game objects and NPCs, and prepare for the scripting and publishing portion of the Unity Certified Associate exam.",1,0,0,3295,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://content.linkedin.com/content/dam/me/business/en-us/amp/brand-site/v2/bg/LI-Logo.svg.original.svg
"The Data Science of Economics, Banking, and Finance, with Barton Poulson",https://www.linkedin.com/learning/the-data-science-of-economics-banking-and-finance-with-barton-poulson?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PX8xxCwwk0&mcid=6851962469594763264&irgwc=1,"Financial Data,Financial Analysis","Find out how data science is changing economics, banking, and finance: everything from how stocks are traded to how loans are approved.","Find out how data science is changing economics, banking, and finance: everything from how stocks are traded to how loans are approved.",0,0,0,1447,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/301bc3b31645.jpeg
Migrating from Windows 7 to Windows 10,https://www.linkedin.com/learning/windows-10-essential-training-8638626?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2PSIxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Windows 10,"Learn how to upgrade to Windows 10. Get a quick, safe, step-by-step approach for upgrading and migrating your files and preferences from Windows 7.","Learn how to upgrade to Windows 10. Get a quick, safe, step-by-step approach for upgrading and migrating your files and preferences from Windows 7.",0,0,0,588,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a45682a793f.jpeg
Cert Prep: Excel 2016 Microsoft Office Specialist (77-727),https://www.linkedin.com/learning/cert-prep-excel-2016-microsoft-office-specialist-77-727?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K0AxxCwwk0&mcid=6851962469594763264&irgwc=1,Microsoft Excel,Demonstrate your advanced knowledge of Excel 2016 by becoming a Microsoft Office Specialist. This course helps you prepare for exam 77-727.,Demonstrate your advanced knowledge of Excel 2016 by becoming a Microsoft Office Specialist. This course helps you prepare for exam 77-727.,1,0,0,1983,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/528d377d8321.jpeg
GitHub Essential Training,https://www.linkedin.com/learning/github-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KxkxxCwwk0&mcid=6851962469594763264&irgwc=1,GitHub,Get the most from GitHub. Learn how to use features that support and enhance the modern software pipeline.,Get the most from GitHub. Learn how to use features that support and enhance the modern software pipeline.,1,0,0,645,4.4,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ceda2311adb9.jpeg
React: Testing and Debugging,https://www.linkedin.com/learning/react-testing-and-debugging?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K20xxCwwk0&mcid=6851962469594763264&irgwc=1,React.js,"Learn how to test, debug, and optimize your React code with tools like Jest, Chrome, ESLint, and flow.","Learn how to test, debug, and optimize your React code with tools like Jest, Chrome, ESLint, and flow.",1,0,0,748,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d94663922c45.jpeg
Building and Securing RESTful APIs in ASP.NET Core,https://www.linkedin.com/learning/building-and-securing-restful-apis-in-asp-dot-net-core-2018?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K2cxxCwwk0&mcid=6851962469594763264&irgwc=1,"ASP.NET Core,REST APIs",Learn how to build fast and secure RESTful APIs with ASP.NET Core.,Learn how to build fast and secure RESTful APIs with ASP.NET Core.,2,0,0,1450,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4bb0d0608607.jpeg
Dropbox for Photographers,https://www.linkedin.com/learning/dropbox-for-photographers?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KzoxxCwwk0&mcid=6851962469594763264&irgwc=1,"Dropbox,Photo Management",Learn how to use the Dropbox cloud-storage service for photo storage and sharing. Find out how to access images on the go and back up important work.,Learn how to use the Dropbox cloud-storage service for photo storage and sharing. Find out how to access images on the go and back up important work.,1,0,0,24,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5006d3f11a8a.jpeg
Learning RabbitMQ,https://www.linkedin.com/learning/learning-rabbitmq?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KwsxxCwwk0&mcid=6851962469594763264&irgwc=1,RabbitMQ,Learn how to properly install and work with RabbitMQ—the popular open-source message broker—as a developer.,Learn how to properly install and work with RabbitMQ—the popular open-source message broker—as a developer.,0,0,0,547,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8ec9a136c7ba.jpeg
SQL for Exploratory Data Analysis Essential Training,https://www.linkedin.com/learning/sql-for-exploratory-data-analysis-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K1kxxCwwk0&mcid=6851962469594763264&irgwc=1,"Data Analysis,SQL",Learn how to use SQL to understand the characteristics of data sets destined for data science and machine learning.,Learn how to use SQL to understand the characteristics of data sets destined for data science and machine learning.,0,0,0,2437,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3ae898cfcbce.jpeg
Web Design Tips: SVG Design,https://www.linkedin.com/learning/web-design-tips-svg-design?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K3wxxCwwk0&mcid=6851962469594763264&irgwc=1,Scalable Vector Graphics (SVG),Learn how to design better web visuals using the SVG file format and Illustrator CC.,Learn how to design better web visuals using the SVG file format and Illustrator CC.,0,0,0,175,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/36ea9afb6687.jpeg
Learning Oracle Database 19c,https://www.linkedin.com/learning/learning-oracle-database-19c?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2K3YxxCwwk0&mcid=6851962469594763264&irgwc=1,Oracle Database,"Learn the fundamentals of administering Oracle Database 19c. Discover how to install the RDBMS on Linux, efficiently move data in and out of tables, and more.","Learn the fundamentals of administering Oracle Database 19c. Discover how to install the RDBMS on Linux, efficiently move data in and out of tables, and more.",0,0,0,1565,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/65983151a07f.jpeg
Building Web APIs with ASP.NET Core in .NET 6,https://www.linkedin.com/learning/building-web-apis-with-asp-dot-net-core-in-dot-net?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KyoxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"API Development,ASP.NET Core","Discover how to build robust web APIs with ASP.NET Core, the open-source framework for Windows, macOS, and Linux.","Discover how to build robust web APIs with ASP.NET Core, the open-source framework for Windows, macOS, and Linux.",1,0,0,1175,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f8f90e2f89ab.jpeg
CompTIA A+ (220-1001) Cert Prep 10: Printers,https://www.linkedin.com/learning/comptia-a-plus-core-1-220-1101-cert-prep-8-portable-computing?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KUExxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Mobile Device Management,"Learn how to install and troubleshoot a variety of network printers, as you study for the CompTIA A+ Core 1 (220-1001) certification exam.","Learn how to install and troubleshoot a variety of network printers, as you study for the CompTIA A+ Core 1 (220-1001) certification exam.",0,0,0,16,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3a23d5984e7d.jpeg
Kubernetes: Package Management with Helm,https://www.linkedin.com/learning/kubernetes-package-management-with-helm?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KRUxxCwwk0&mcid=6851962469594763264&irgwc=1,Kubernetes,"Speed up your deployments with Helm, the package management tool for Kubernetes. Learn how to install and configure a Helm chart, deploy an application using Helm, and more.","Speed up your deployments with Helm, the package management tool for Kubernetes. Learn how to install and configure a Helm chart, deploy an application using Helm, and more.",1,0,0,893,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/21cc3289cd5a.jpeg
SAS® 9.4 Cert Prep: Part 13 Processing Repetitive Code,https://www.linkedin.com/learning/sas-9-4-cert-prep-part-13-processing-repetitive-code?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KR4xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Data Analysis,Prepare to take the SAS 9.4 certification exam. Learn how to incorporate loops to reduce repetitive code in SAS.,Prepare to take the SAS 9.4 certification exam. Learn how to incorporate loops to reduce repetitive code in SAS.,1,0,0,53,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/771e1b9ea2c4.jpeg
Learning the Elastic Stack,https://www.linkedin.com/learning/learning-the-elastic-stack-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KWIxxCwwk0&mcid=6851962469594763264&irgwc=1,Elastic Stack (ELK),Get started with the Elastic Stack (formerly known as the ELK Stack). Learn how to work with Kibana and the other core components of the stack.,Get started with the Elastic Stack (formerly known as the ELK Stack). Learn how to work with Kibana and the other core components of the stack.,0,0,0,548,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9bd77b7111cb.jpeg
Azure Resources for AWS Architects,https://www.linkedin.com/learning/azure-resources-for-aws-architects?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KTAxxCwwk0&mcid=6851962469594763264&irgwc=1,Amazon Web Services (AWS),"Discover how to transition to an Azure environment as an AWS pro. Learn how the two platforms compare, and explore key cloud services in both Azure and AWS.","Discover how to transition to an Azure environment as an AWS pro. Learn how the two platforms compare, and explore key cloud services in both Azure and AWS.",0,0,0,48,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/58f71d81a5f0.jpeg
Mobile Apps for Photo and Video Projects,https://www.linkedin.com/learning/creative-cloud-crash-course?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KQkxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Adobe Creative Cloud,Project management with a smartphone? Yes! Explore a selection of iOS and Android apps that can help you plan and manage photo and video projects.,Project management with a smartphone? Yes! Explore a selection of iOS and Android apps that can help you plan and manage photo and video projects.,0,0,0,730,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7adc44d86261.jpeg
Git Intermediate Techniques,https://www.linkedin.com/learning/git-intermediate-techniques-16077011?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KV0xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Version Control,Git","Enhance your Git skillset, and explore key techniques and concepts that can help you work more efficiently with the popular open-source version control software.","Enhance your Git skillset, and explore key techniques and concepts that can help you work more efficiently with the popular open-source version control software.",1,0,0,35,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1d3ad8acb3b.jpeg
Java Algorithms,https://www.linkedin.com/learning/java-algorithms?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KVYxxCwwk0&mcid=6851962469594763264&irgwc=1,"Algorithms,Java",Learn how to efficiently optimize and create algorithms in Java.,Learn how to efficiently optimize and create algorithms in Java.,0,0,0,1312,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a9d3cef90816.jpeg
Continuous Delivery with GitLab,https://www.linkedin.com/learning/continuous-integration-and-continuous-delivery-with-gitlab?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KXoxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Gitlab,"Learn how to install and use GitLab, a popular open-source alternative to tools like GitHub and Bitbucket, for version control and CI/CD.","Learn how to install and use GitLab, a popular open-source alternative to tools like GitHub and Bitbucket, for version control and CI/CD.",1,0,0,141,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2c1ed41d1351.jpeg
Software Testing Foundations: Continuous Testing and DevOps,https://www.linkedin.com/learning/software-testing-foundations-continuous-testing-and-devops?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2KSExxCwwk0&mcid=6851962469594763264&irgwc=1,Software Testing,Learn the essentials of continuous testing. Explores tools and techniques for running automated tests in a continuous integration pipeline and incorporating DevOps into QA.,Learn the essentials of continuous testing. Explores tools and techniques for running automated tests in a continuous integration pipeline and incorporating DevOps into QA.,1,0,0,1185,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9601c5780749.jpeg
Unit Testing in Python,https://www.linkedin.com/learning/unit-testing-in-python?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2c0UxxCwwk0&mcid=6851962469594763264&irgwc=1,Python (Programming Language),Learn the fundamentals of unit testing in Python projects. Explore techniques for test-driven development of a Python project using the pytest framework and a Docker container.,Learn the fundamentals of unit testing in Python projects. Explore techniques for test-driven development of a Python project using the pytest framework and a Docker container.,2,0,0,1044,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b7938ea61ac3.jpeg
SAS® 9.4 Cert Prep: Part 14 Restructuring Tables,https://www.linkedin.com/learning/sas-9-4-cert-prep-part-14-restructuring-tables?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2c08xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Data Management,Prepare to take the SAS 9.4 certification exam. Learn how to restructure tables with the DATA step and TRANSPOSE procedure.,Prepare to take the SAS 9.4 certification exam. Learn how to restructure tables with the DATA step and TRANSPOSE procedure.,1,0,0,70,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/228156dc8138.jpeg
Spring: Spring MVC,https://www.linkedin.com/learning/spring-spring-mvc-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cxIxxCwwk0&mcid=6851962469594763264&irgwc=1,Spring MVC,"Get started with Spring MVC, an essential web framework for Java developers who work on enterprise-level projects.","Get started with Spring MVC, an essential web framework for Java developers who work on enterprise-level projects.",1,0,0,3340,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/449befb1444b.jpeg
CompTIA A+ (220-1001) Cert Prep 9: Portable Computing,https://www.linkedin.com/learning/comptia-a-plus-core-1-220-1101-cert-prep-8-portable-computing?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2c2AxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Mobile Device Management,"Prepare for the CompTIA A+ Core 1 (220-1001) exam. Explore topics in portable computing, such as troubleshooting laptops and maintaining mobile devices.","Prepare for the CompTIA A+ Core 1 (220-1001) exam. Explore topics in portable computing, such as troubleshooting laptops and maintaining mobile devices.",0,0,0,16,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/55114015bee3.jpeg
Learning .NET Programming,https://www.linkedin.com/learning/c-sharp-and-dot-net-essential-training?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2czkxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"C#,.NET Framework",Learn everything a new .NET developer needs to know to start programming in .NET.,Learn everything a new .NET developer needs to know to start programming in .NET.,1,0,0,5711,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0905dabf7b5f.jpeg
AWS: Networking,https://www.linkedin.com/learning/aws-networking-14125632?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cw0xxCwwk0&mcid=6851962469594763264&irgwc=1,"Amazon Web Services (AWS),Cloud Administration","Learn how to configure and deploy a network using Amazon Web Services. Get step-by-step instructions on how to set up, secure, and connect data centers for your organization.","Learn how to configure and deploy a network using Amazon Web Services. Get step-by-step instructions on how to set up, secure, and connect data centers for your organization.",1,0,0,999,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bf9bfa33982a.jpeg
Learning Cryptography and Network Security,https://www.linkedin.com/learning/learning-cryptography-and-network-security-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cwcxxCwwk0&mcid=6851962469594763264&irgwc=1,"Cryptography,Network Security","Understand the basics of cryptography to keep your networks, systems, and data secure.","Understand the basics of cryptography to keep your networks, systems, and data secure.",0,0,0,785,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c98a4bb756c9.jpeg
Learning Foundation 5,https://www.linkedin.com/learning/learning-foundation-6?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2c1oxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,ZURB Foundation Framework,"Learn to build responsive websites with Foundation—the clean, simple design framework that uses integrated CSS and JavaScript.","Learn to build responsive websites with Foundation—the clean, simple design framework that uses integrated CSS and JavaScript.",0,0,0,86,4.9,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d4673eecd192.jpeg
Learning NGINX,https://www.linkedin.com/learning/learning-nginx-17014605?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2c3gxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Nginx,"Learn how to set up a high-performance architecture with NGINX, the industry-standard, open-source web server.","Learn how to set up a high-performance architecture with NGINX, the industry-standard, open-source web server.",0,0,0,188,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ebd87e6192d6.jpeg
Mobile Photography: Image Management,https://www.linkedin.com/learning/mobile-photography-image-management-14133863?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cyUxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Photo Management,Mobile Photography",Get tips on how to manage and enhance your ever-growing mobile photography collection on both Android and iOS devices.,Get tips on how to manage and enhance your ever-growing mobile photography collection on both Android and iOS devices.,0,0,0,189,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f5b009807bb0.jpeg
"SSCP Cert Prep: 3 Risk Identification, Monitoring, and Analysis",https://www.linkedin.com/learning/sscp-cert-prep-3-risk-identification-monitoring-and-analysis-14354875?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cy8xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Risk Monitoring,Cybersecurity","Get the detailed information you need to prepare for the risk identification, monitoring, and analysis domain of the SSCP exam.","Get the detailed information you need to prepare for the risk identification, monitoring, and analysis domain of the SSCP exam.",1,0,0,116,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e15a296caef2.jpeg
Building RESTful Web APIs with Django,https://www.linkedin.com/learning/building-restful-web-apis-with-django?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cUMxxCwwk0&mcid=6851962469594763264&irgwc=1,"Django,REST APIs",Learn how to build a RESTful web API using the Django REST framework.,Learn how to build a RESTful web API using the Django REST framework.,1,0,0,877,4.2,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9bbf521416e6.jpeg
Azure DevOps: Continuous Delivery with YAML Pipelines,https://www.linkedin.com/learning/azure-devops-continuous-delivery-with-yaml-pipelines?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cRAxxCwwk0&mcid=6851962469594763264&irgwc=1,Azure DevOps,Learn how to create and edit multistage YAML pipelines for continuous delivery in Microsoft Azure.,Learn how to create and edit multistage YAML pipelines for continuous delivery in Microsoft Azure.,1,0,0,898,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b14d4fe7f418.jpeg
OpenCV for Python Developers,https://www.linkedin.com/learning/opencv-for-python-developers-17583985?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2cWQxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"OpenCV,Computer Vision","Learn how to use the image-processing power of OpenCV 3 to add object, facial, and feature detection to your Python applications.","Learn how to use the image-processing power of OpenCV 3 to add object, facial, and feature detection to your Python applications.",1,0,0,39,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/15ddd7e613c2.jpeg
