URL,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Description,Course_Level,Enrollment_Number
https://www.futurelearn.com/courses/ai-and-big-data-global-health-improvement,Taipei Medical University,AI and Big Data in Global Health Improvement,4.6,(18 reviews),4 weeks,2 hrs per week,Included in Unlimited,"You’ll also discover the strategies used by governments, funding bodies, institutions, and publishers to get access to datasets.",Introductory level,"5,724 enrolled on this course"
https://www.futurelearn.com/courses/aws-cloud-technical-essentials,AWS Training and Certification,AWS Cloud Technical Essentials,,,4 weeks,4 hrs per week,Included in Unlimited,"By the end of the course, you’ll have the skills to confidently work with AWS to help your organisation become more agile and choose smart IT solutions.",Introductory level,"1,865 enrolled on this course"
https://www.futurelearn.com/courses/artificial-intelligence-for-healthcare-opportunities-and-challenges,Taipei Medical University,Artificial Intelligence for Healthcare: Opportunities and Challenges,4.5,(26 reviews),4 weeks,1 hr per week,Included in Unlimited,"On this course you will consider why we might need AI in healthcare, exploring the possible applications and the issues they might cause such as whether AI is dehumanizing healthcare. You should leave the course more confident in your knowledge of AI and how it might improve today’s healthcare systems.",Introductory level,"8,200 enrolled on this course"
https://www.futurelearn.com/courses/statistical-shape-modelling,University of Basel,Statistical Shape Modelling: Computing the Human Anatomy,,,8 weeks,4 hrs per week,Included in Unlimited,"In this free online course, you will get insights from mathematics, statistics and machine learning, in order to address practical problems, as well as a theoretical and practical introduction to the open source software Scalismo.",Intermediate level,"7,337 enrolled on this course"
https://www.futurelearn.com/courses/digitaldiscovery,Deakin University & Australia Post,Digital Discovery,4.7,(6 reviews),4 weeks,2 hrs per week,Included in Unlimited,"Throughout the duration of the course, you’ll be guided by digital experts from Melbourne’s Deakin University, a world leader in digital technology, research and innovation.",Introductory level,901 enrolled on this course
https://www.futurelearn.com/courses/information-technology-ethics,Charles Sturt University,IT Ethics: Professionalism and Ethics in Computing,4.7,(84 reviews),3 weeks,4 hrs per week,Included in Unlimited,"This course is part of our Study with Australia collection, with free upgrades and digital certificates supported by the Australian Trade and Investment Commission until 31st July, 2020. Explore more courses from leading Australian education providers.",Introductory level,"9,769 enrolled on this course"
https://www.futurelearn.com/courses/digital-skills,King's College London,Digital Skills: Embracing Digital Technology,4.7,(263 reviews),4 weeks,3 hrs per week,Included in Unlimited,"You’ll also learn how to use the internet to search and apply for jobs, and explore how online communities can help you in a variety of situations.",Introductory level,"26,924 enrolled on this course"
https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-excel,"CloudSwyft Global Systems, Inc.",Microsoft Excel: Advanced Data Analysis and Visualisation,,,3 weeks,5 hrs per week,,"Learning from the experts at CloudSwyft and from the Excel Product Team, you’ll develop essential data science skills to help advance your career.",,This course is part of the Applied Data Analysis ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-concept-development-prototyping,Johns Hopkins University,Social Entrepreneurship in Educational Technology: Concept Development and Prototyping,,,2 weeks,3 hrs per week,,You’ll also learn important analytical skills to understand how your venture will address needs and effectively fill gaps in the market.,,This course is part of the Social Entrepreneurship in Educational Technology ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-developing-business-plan,Johns Hopkins University,Social Entrepreneurship in Educational Technology: Developing a Business Plan,,,2 weeks,3 hrs per week,,"This course is part of the ‘How to Start an EdTech Business’ ExpertTrack, a comprehensive look into launching a venture in educational technology.",,This course is part of the Social Entrepreneurship in Educational Technology ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-ideation-market-research,Johns Hopkins University,Social Entrepreneurship in Educational Technology: Ideation and Market Research,,,3 weeks,3 hrs per week,,"This course is part of the ‘How to Start an EdTech Business’ ExpertTrack, a comprehensive look into launching a venture in educational technology.",,This course is part of the Social Entrepreneurship in Educational Technology ExpertTrack
https://www.futurelearn.com/courses/investigating-cybercrime-concepts,PA Consulting,Cyber Crime Investigation,,,4 weeks,3 hrs per week,,You’ll learn from his expertise in both law enforcement and the private sector to help you develop cyber crime investigation skills.,,This course is part of the Digital Forensics and Incident Response (DFIR): An Introduction ExpertTrack
https://www.futurelearn.com/courses/cyber-security-incident-response-for-managers,PA Consulting,Cyber Security Incident Response for Managers,,,3 weeks,3 hrs per week,,"Throughout the course, you’ll be under the guidance of Jim Metcalfe, a cyber security incident responder at PA Consulting who has assisted many organisations on their response to cyber security incidents.",,This course is part of the Digital Forensics and Incident Response (DFIR): An Introduction ExpertTrack
https://www.futurelearn.com/courses/power-of-hackathon,EIT Climate-KIC,How to Plan a Hackathon: Hacking the Challenges of Digital Education,,,2 weeks,3 hrs per week,Included in Unlimited,"They’ll help you emerge from the course with a clearly defined hackathon plan, ready to solve your digital education challenges with community-sourced innovation.",Introductory level,2 weeks
https://www.futurelearn.com/courses/digieduhack,EIT Climate-KIC & Aalto University,Innovation in EdTech: Hacking the Challenges of Digital Education,4.2,(5 reviews),4 weeks,2 hrs per week,Included in Unlimited,"This course will enable potential hackathon attendees to kickstart and develop their initial ideas and plans, and also allow those simply interested in exploring the future of digital education to learn more.",Open level,"1,121 enrolled on this course"
https://www.futurelearn.com/courses/introduction-to-malware-investigations,PA Consulting,Introduction to Digital Forensics: Malware Analysis and Investigations,,,3 weeks,3 hrs per week,,"Learning from PA Consulting’s Steve Shepherd – an international expert in digital forensics and cybercrime – you’ll discover the history of malware, and learn key cyber skills that are in demand today.",,This course is part of the Digital Forensics and Incident Response (DFIR): An Introduction ExpertTrack
https://www.futurelearn.com/courses/investigating-cybercrime-practical-investigation,PA Consulting,Practical: Cyber Investigator,,,3 weeks,3 hrs per week,,"Learning from Jim Metcalfe, a digital forensic investigator, cyber security incident responder, and expert witness at PA Consulting, you’ll finish the course with practical knowledge on how to handle digital evidence required for legal or disciplinary proceedings.",,This course is part of the Digital Forensics and Incident Response (DFIR): An Introduction ExpertTrack
https://www.futurelearn.com/courses/practical-malware-investigations,PA Consulting,Practical: Malware Analysis and Investigations,,,5 weeks,3 hrs per week,,"By the end of the course, you’ll feel confident in applying your knowledge to practical situations to further your skills as a digital forensic investigator or cyber security incident responder.",,This course is part of the Digital Forensics and Incident Response (DFIR): An Introduction ExpertTrack
https://www.futurelearn.com/courses/azure-cloud-fundamentals,"CloudSwyft Global Systems, Inc. & Microsoft",Microsoft Future Ready: Azure Cloud Fundamentals,4.3,(8 reviews),3 weeks,4 hrs per week,Premium course,"This course also makes up part of the microcredential ‘Artificial Intelligence on Microsoft Azure: Machine Learning and Python Basics’, which you can join to gain a professional certificate and vouchers to sit Microsoft Azure AI Fundamentals (AI-900) and Microsoft Azure AI Engineer Associate (AI-100) exams.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/mathematics-for-computer-scientists,University of Hull,Mathematics for Computer Science: Essential Skills,4.4,(18 reviews),3 weeks,3 hrs per week,Included in Unlimited,"Equipped with these skills, you’ll be capable of approaching your degree or equivalent study in computer science with assurance.",Intermediate level,"2,070 enrolled on this course"
https://www.futurelearn.com/courses/people-networks-and-neighbours,"University of Groningen, University of Warsaw, Alexander von Humboldt Institute for Internet and Society & ACTiSS","People, Networks and Neighbours: Understanding Social Dynamics",4.2,(10 reviews),3 weeks,4 hrs per week,Included in Unlimited,"Throughout the course you will be investigating some simple social processes with the help of models that illustrate how humans behave and how they influence each other. For that we will use examples, animations and game-like tools - no mathematical and programming skills are required!",Open level,"1,280 enrolled on this course"
