urlc,img url,URL,Title,Ratings,Description,Duration,Time,Price,FinalUrl,newRatings,Level,Numenroll,RRRR,skill learn
https://www.classcentral.com/course/linkedin-learning-building-applications-with-angular-asp-net-core-and-entity-framework-core-29655,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f84369bccf7f.jpeg,https://www.classcentral.com/course/linkedin-learning-building-applications-with-angular-asp-net-core-and-entity-framework-core-29655,"Building Applications with Angular, ASP.NET Core, and Entity Framework Core",125 ratings at LinkedIn Learning,"Discover how to use Angular, ASP.NET Core, and Entity Framework Core to develop a full-stack application.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/building-applications-with-angular-asp-dot-net-core-and-entity-framework-core?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW242kxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,"1,808 users",4.5,"Back-End Web Development,"
https://www.classcentral.com/course/linkedin-learning-design-the-web-multiple-graphic-sizes-76209,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a73fd0422f8e.jpeg,https://www.classcentral.com/course/linkedin-learning-design-the-web-multiple-graphic-sizes-76209,Design the Web: Multiple Graphic Sizes,,"Leverage Smart Objects, clipping masks, and slices, in Photoshop and make graphics that will look razor sharp on any screen size.",Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/design-the-web-multiple-graphic-sizes?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24zwxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner,23 users,,"Web Graphics,"
https://www.classcentral.com/course/linkedin-learning-c-best-practices-for-developers-75553,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de85988f2811.jpeg,https://www.classcentral.com/course/linkedin-learning-c-best-practices-for-developers-75553,C++ Best Practices for Developers,124 ratings at LinkedIn Learning,Learn best practices that can help you produce higher-quality C++ code. Learn how to leverage several helpful tools and new features in C++.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/c-plus-plus-best-practices-for-developers?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24zYxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner,"1,250 users",4.6,"C++,"
https://www.classcentral.com/course/linkedin-learning-object-oriented-programming-with-c-78279,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/19464f5389b8.jpeg,https://www.classcentral.com/course/linkedin-learning-object-oriented-programming-with-c-78279,Object Oriented Programming with C#,124 ratings at LinkedIn Learning,Learn how to use object-oriented programming principles in C#.,4-5 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/object-oriented-programming-with-c-sharp-2018?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24wMxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"1,916 users",4.6,"Object-Oriented Programming (OOP),C#,"
https://www.classcentral.com/course/linkedin-learning-azure-administration-deploy-and-manage-virtual-machines-29545,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7a298d000bdd.jpeg,https://www.classcentral.com/course/linkedin-learning-azure-administration-deploy-and-manage-virtual-machines-29545,Azure Administration: Deploy and Manage Virtual Machines,123 ratings at LinkedIn Learning,Learn how to deploy and manage Azure virtual machines—key skills tested on the Azure Administrator certification exam.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/azure-administration-deploy-and-manage-virtual-machines?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW241ExxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,745 users,4.6,"Azure Virtual Machines,"
https://www.classcentral.com/course/linkedin-learning-modernize-node-js-apps-with-azure-app-service-30791,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/beea3c70b952.jpeg,https://www.classcentral.com/course/linkedin-learning-modernize-node-js-apps-with-azure-app-service-30791,Modernize Node.js Apps with Azure App Service,,"Take full advantage of the elasticity of the cloud. Learn how to efficiently refactor, configure, and deploy your Node.js apps on Azure using Azure App Service.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/modernize-node-js-apps-with-azure-app-service?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW243UxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,72 users,,"Node.js,"
https://www.classcentral.com/course/linkedin-learning-wireshark-voip-79779,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b7d7c267b82.jpeg,https://www.classcentral.com/course/linkedin-learning-wireshark-voip-79779,Wireshark: VoIP,123 ratings at LinkedIn Learning,"Take an in-depth look at Voice over IP (VoIP) protocols and components, and discover how to troubleshoot VoIP calls.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/wireshark-voip?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW2434xxCwwk0&mcid=6851962469594763264&irgwc=1,4.6,Advanced,940 users,4.7,"Voice over IP (VoIP),Wireshark,"
https://www.classcentral.com/course/linkedin-learning-kubernetes-essential-training-application-development-39851,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2ccf4facac3.jpeg,https://www.classcentral.com/course/linkedin-learning-kubernetes-essential-training-application-development-39851,Kubernetes Essential Training: Application Development,123 ratings at LinkedIn Learning,Take your Kubernetes knowledge from theory to practice. Learn how to use Kubernetes to develop and run real-world applications.,3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/kubernetes-essential-training-application-development?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24yIxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,641 users,4.7,"Kubernetes,"
https://www.classcentral.com/course/linkedin-learning-linux-foundation-cert-prep-essential-commands-ubuntu-77815,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/697ec4a5b04e.jpeg,https://www.classcentral.com/course/linkedin-learning-linux-foundation-cert-prep-essential-commands-ubuntu-77815,Linux Foundation Cert Prep: Essential Commands (Ubuntu),122 ratings at LinkedIn Learning,The Linux Foundation Certified System Administrator (LFCS) is one of the most popular Linux certifications. Learn about Ubuntu and the Essential Commands section of the LFCS exam.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/linux-foundation-cert-prep-essential-commands-ubuntu?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24UsxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner,980 users,4.7,"Linux,"
https://www.classcentral.com/course/linkedin-learning-network-forensics-78239,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/85958fa4b238.jpeg,https://www.classcentral.com/course/linkedin-learning-network-forensics-78239,Network Forensics,122 ratings at LinkedIn Learning,"Get a comprehensive, but succinct, look at network forensics. Learn how to prepare for network forensics investigations, investigate network events, and examine network traffic.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/network-forensics?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24RkxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,853 users,4.7,"Network Security,"
https://www.classcentral.com/course/linkedin-learning-microsoft-sql-server-2016-essential-training-78129,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d161b8317079.jpeg,https://www.classcentral.com/course/linkedin-learning-microsoft-sql-server-2016-essential-training-78129,Microsoft SQL Server 2016 Essential Training,122 ratings at LinkedIn Learning,"Learn about SQL Server 2016. Find out how to build new databases, tables, and queries; back up and restore SQL Server; and integrate with cloud services like Microsoft Azure.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/microsoft-sql-server-2016-essential-training?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24W0xxCwwk0&mcid=6851962469594763264&irgwc=1,4.6,Beginner + Intermediate,"1,694 users",4.6,"Microsoft SQL Server,"
https://www.classcentral.com/course/linkedin-learning-comptia-a-220-1002-cert-prep-8-security-and-organization-99926,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c64d5e207c80.jpeg,https://www.classcentral.com/course/linkedin-learning-comptia-a-220-1002-cert-prep-8-security-and-organization-99926,CompTIA A+ (220-1002) Cert Prep 8: Security and Organization,122 ratings at LinkedIn Learning,Prepare for the CompTIA A+ Core 2 (220-1002) exam. Study exam topics related to security and organization.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/comptia-a-plus-core-2-220-1102-cert-prep-9-security-and-organization?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24WYxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,14 users,,"IT Security Operations,"
https://www.classcentral.com/course/linkedin-learning-software-design-from-requirements-to-release-31326,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2cbc86f994b3.jpeg,https://www.classcentral.com/course/linkedin-learning-software-design-from-requirements-to-release-31326,Software Design: From Requirements to Release,121 ratings at LinkedIn Learning,"Follow along with the full life-cycle implementation of a software project, from requirements development to modeling, design, coding, and testing.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/software-design-from-requirements-to-release?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24ToxxCwwk0&mcid=6851962469594763264&irgwc=1,,Advanced,530 users,4.6,"Software Development Life Cycle (SDLC),"
https://www.classcentral.com/course/linkedin-learning-linux-files-and-permissions-100308,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/06b7c2dfb19b.jpeg,https://www.classcentral.com/course/linkedin-learning-linux-files-and-permissions-100308,Linux: Files and Permissions,121 ratings at LinkedIn Learning,"Learn how to manage files and directories, create links, and set permissions in Enterprise Linux 8.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/linux-files-and-permissions-14025387?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24QExxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,494 users,4.7,"Linux,"
https://www.classcentral.com/course/linkedin-learning-building-a-web-application-on-microsoft-azure-99804,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2777fe23e8f7.jpeg,https://www.classcentral.com/course/linkedin-learning-building-a-web-application-on-microsoft-azure-99804,Building a Web Application on Microsoft Azure,121 ratings at LinkedIn Learning,"Learn how to build web applications that take advantage of key Microsoft Azure services, including Cosmos DB, Logic Apps, Azure Functions, and Azure Resource Manager.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/building-a-web-application-on-microsoft-azure?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24VUxxCwwk0&mcid=6851962469594763264&irgwc=1,4.6,Beginner,418 users,4.6,"Microsoft Azure,"
https://www.classcentral.com/course/linkedin-learning-ethical-hacking-evading-ids-firewalls-and-honeypots-100049,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2c2b47849a0.jpeg,https://www.classcentral.com/course/linkedin-learning-ethical-hacking-evading-ids-firewalls-and-honeypots-100049,"Ethical Hacking: Evading IDS, Firewalls, and Honeypots",121 ratings at LinkedIn Learning,"Take your first steps into testing client defenses. Learn about firewalls, network simulation using GNS3, special-purpose perimeter devices, and intrusion response techniques.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/ethical-hacking-evading-ids-firewalls-and-honeypots?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24V4xxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,"1,523 users",4.8,"Ethical Hacking,"
https://www.classcentral.com/course/linkedin-learning-shared-economy-for-ios-development-31284,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b4327d3ad572.jpeg,https://www.classcentral.com/course/linkedin-learning-shared-economy-for-ios-development-31284,Shared Economy for iOS Development,,"Learn how to build a shared ecommerce iOS app that allows users to make accounts, create orders, get updates, and track orders via real-time location changes.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/shared-economy-for-ios-development?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24XIxxCwwk0&mcid=6851962469594763264&irgwc=1,,Advanced,106 users,,"iOS Development,"
https://www.classcentral.com/course/linkedin-learning-it-service-desk-monitoring-and-metrics-fundamentals-77139,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f48259ef0266.jpeg,https://www.classcentral.com/course/linkedin-learning-it-service-desk-monitoring-and-metrics-fundamentals-77139,IT Service Desk: Monitoring and Metrics Fundamentals,120 ratings at LinkedIn Learning,Get industry best practices on collecting ITSM metrics. Learn how to effectively monitor performance and customer satisfaction in a service-focused environment.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/it-service-desk-monitoring-and-metrics-fundamentals?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW24SAxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner,580 users,4.6,"IT Service Management,"
https://www.classcentral.com/course/linkedin-learning-css-selectors-99984,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a79c9b18849f.jpeg,https://www.classcentral.com/course/linkedin-learning-css-selectors-99984,CSS: Selectors,120 ratings at LinkedIn Learning,Explore the different types of CSS selectors and learn how to choose the best selectors for targeting different HTML elements.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/css-selectors-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW290kxxCwwk0&mcid=6851962469594763264&irgwc=1,4.8,Intermediate,552 users,4.8,"Cascading Style Sheets (CSS),"
https://www.classcentral.com/course/linkedin-learning-google-cloud-platform-essential-training-for-administrators-30187,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/daf09e83900b.jpeg,https://www.classcentral.com/course/linkedin-learning-google-cloud-platform-essential-training-for-administrators-30187,Google Cloud Platform Essential Training for Administrators,,"Explore the Google cloud. Learn how to leverage Google Cloud Platform services—including serverless computing, data storage, and machine learning—for your organization.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/google-cloud-platform-essential-training-for-administrators?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29x0xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,415 users,4.7,"Google Cloud Platform (GCP),"
https://www.classcentral.com/course/linkedin-learning-learning-arduino-interfacing-with-analog-devices-30404,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c16509078a6d.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-arduino-interfacing-with-analog-devices-30404,Learning Arduino: Interfacing with Analog Devices,119 ratings at LinkedIn Learning,"Take your Arduino projects to the next level. Learn how to connect analog devices—sensors and circuits, LEDs, joysticks, and stepper motors—to your Arduino board.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-arduino-interfacing-with-analog-devices?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29xYxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,"10,789 users",4.7,"Arduino,"
https://www.classcentral.com/course/linkedin-learning-the-data-science-of-experimental-design-79289,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/eb2642481e4e.jpeg,https://www.classcentral.com/course/linkedin-learning-the-data-science-of-experimental-design-79289,The Data Science of Experimental Design,119 ratings at LinkedIn Learning,"Learn how to design an A/B test for a web page, run the test, analyze the data, and make decisions based on the results of the test.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/the-data-science-of-experimental-design?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW292oxxCwwk0&mcid=6851962469594763264&irgwc=1,4.5,Intermediate,379 users,4.5,"Experimental Design,"
https://www.classcentral.com/course/linkedin-learning-windows-10-networking-79693,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2859270eb4fc.jpeg,https://www.classcentral.com/course/linkedin-learning-windows-10-networking-79693,Windows 10: Networking,119 ratings at LinkedIn Learning,"Learn the basics of Windows networking. Find out how to connect to a network, manage network settings, maintain a firewall, and troubleshoot connectivity issues in Windows 10.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/windows-10-networking-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29zgxxCwwk0&mcid=6851962469594763264&irgwc=1,4.6,Beginner,597 users,4.6,"Network Administration,"
https://www.classcentral.com/course/linkedin-learning-software-design-code-and-design-smells-79107,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0080592cbc37.jpeg,https://www.classcentral.com/course/linkedin-learning-software-design-code-and-design-smells-79107,Software Design: Code and Design Smells,119 ratings at LinkedIn Learning,"Ensure that your code is effective, understandable, and flexible by identifying and avoiding code and design smells.",Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/software-design-code-and-design-smells?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29wUxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,702 users,4.3,"Software Design,"
https://www.classcentral.com/course/linkedin-learning-react-for-web-designers-101705,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7d4f26eeaf91.jpeg,https://www.classcentral.com/course/linkedin-learning-react-for-web-designers-101705,React for Web Designers,119 ratings at LinkedIn Learning,"Learn how to incorporate React in real-world web designs. Discover how to manage real-time data, interact with external APIs, and more.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/react-for-web-designers-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29w8xxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,"2,344 users",4.6,"Web Design,React.js,"
https://www.classcentral.com/course/linkedin-learning-java-ee-8-javaserver-faces-jsf-2-3-30325,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b6abd1e3e27.jpeg,https://www.classcentral.com/course/linkedin-learning-java-ee-8-javaserver-faces-jsf-2-3-30325,Java EE 8: JavaServer Faces JSF 2.3,,Learn about the latest features in JavaServer Faces (JSF) 2.3— the popular web application development framework—in Java EE 8.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/java-ee-8-javaserver-faces-jsf-2-3?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW291IxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,64 users,,"Java,"
https://www.classcentral.com/course/linkedin-learning-ethical-hacking-with-javascript-30001,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6194d2577ea6.jpeg,https://www.classcentral.com/course/linkedin-learning-ethical-hacking-with-javascript-30001,Ethical Hacking with JavaScript,118 ratings at LinkedIn Learning,How vulnerable is your website or app? Explore ethical hacking techniques and tools that can help you find out—and increase the security of your JavaScript code in the process.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/ethical-hacking-with-javascript?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW293AxxCwwk0&mcid=6851962469594763264&irgwc=1,,Advanced,"2,138 users",4.3,"JavaScript,Ethical Hacking,"
https://www.classcentral.com/course/linkedin-learning-learning-vim-77742,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6c915dbf1a1e.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-vim-77742,Learning Vim,118 ratings at LinkedIn Learning,Learn how to use the Vim text editor. Add Vim to your development or system administration workflow for more productivity and power.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-vim?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29ykxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner,546 users,4.8,"Vim,"
https://www.classcentral.com/course/linkedin-learning-microsoft-azure-security-technologies-az-500-cert-prep-3-manage-security-operations-75359,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/57516cc9a438.jpeg,https://www.classcentral.com/course/linkedin-learning-microsoft-azure-security-technologies-az-500-cert-prep-3-manage-security-operations-75359,Microsoft Azure Security Technologies (AZ-500) Cert Prep: 3 Manage Security Operations,,Start your preparations for the “Manage security operations” domain of the AZ-500 exam.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/microsoft-azure-security-technologies-az-500-cert-prep-3-manage-security-operations-14402970?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29U0xxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,215 users,4.9,"Microsoft Azure,Security Operations Management,"
https://www.classcentral.com/course/linkedin-learning-react-state-management-78736,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2e452df71465.jpeg,https://www.classcentral.com/course/linkedin-learning-react-state-management-78736,React: State Management,118 ratings at LinkedIn Learning,Explore the guiding principles behind state management for React applications. Learn about various state management solutions and how to choose the right approach for your needs.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/react-state-management?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29UcxxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,"2,180 users",4.5,"React.js,"
https://www.classcentral.com/course/linkedin-learning-secure-coding-in-java-78964,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b39768c07eaf.jpeg,https://www.classcentral.com/course/linkedin-learning-secure-coding-in-java-78964,Secure Coding in Java,118 ratings at LinkedIn Learning,"Start your secure coding journey. This course provides a high-level look at common attacks against Java applications, as well as how to prevent and defend against those threats.",Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/secure-coding-in-java?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29RoxxCwwk0&mcid=6851962469594763264&irgwc=1,,Advanced,"2,433 users",4.4,"Java,Secure Coding,"
https://www.classcentral.com/course/linkedin-learning-dreamweaver-cc-essential-training-29962,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bb5c70485796.jpeg,https://www.classcentral.com/course/linkedin-learning-dreamweaver-cc-essential-training-29962,Dreamweaver CC Essential Training,117 ratings at LinkedIn Learning,Learn how to use Dreamweaver CC 2017—the popular web design and development application from Adobe—to create and publish websites.,8 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/dreamweaver-cc-essential-training-2?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29WgxxCwwk0&mcid=6851962469594763264&irgwc=1,,Beginner + Intermediate,428 users,4.5,"Dreamweaver,"
https://www.classcentral.com/course/linkedin-learning-learning-arduino-interfacing-with-hardware-30405,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8cafc4962a2b.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-arduino-interfacing-with-hardware-30405,Learning Arduino: Interfacing with Hardware,117 ratings at LinkedIn Learning,"Learn how to build interactive electronics with the Arduino microcontroller and components such as LCD screens, LEDs, and keypads.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-arduino-interfacing-with-hardware?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29TUxxCwwk0&mcid=6851962469594763264&irgwc=1,4.7,Intermediate,"5,112 users",4.7,"Arduino,"
https://www.classcentral.com/course/linkedin-learning-learning-rxjs-77632,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6bed4d2b72c8.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-rxjs-77632,Learning RxJS,117 ratings at LinkedIn Learning,Learn how to use RxJS for reactive programming with observables and detect changes instantly—in real time—without unnecessary network calls.,Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-rxjs?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29T8xxCwwk0&mcid=6851962469594763264&irgwc=1,,Intermediate,772 users,4.6,"RxJS,"
https://www.classcentral.com/course/linkedin-learning-learning-jdbc-77508,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c7be5011133d.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-jdbc-77508,Learning JDBC,117 ratings at LinkedIn Learning,"Learn how to manage data from relational databases such as Postgres, Oracle Database, MySQL, and SQL Server using Java Database Connectivity (JDBC) in Java programmed applications.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-jdbc?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29QMxxCwwk0&mcid=6851962469594763264&irgwc=1,4.4,Intermediate,"1,986 users",4.3,"Java,"
,,https://www.classcentral.com/course/linkedin-learning-learning-swift-playgrounds-application-development-39909,Learning Swift Playgrounds Application Development,,"Learn how to leverage the full power of Swift Playgrounds in Xcode and on the iPad to quickly prototype and present your ideas, as well as create your own playground book.",4-5 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/publish-apps-in-swift-playgrounds-4?clickid=QL-XgUQpbxyNWvP14g3642QWUkAW29VAxxCwwk0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,1 user,,"Swift (Programming Language),"
